part_id,lot_id,parameter,value_0h,value_24h,value_96h,value_168h,datasheet_limit,ground_truth_defective
P_002_025,LOT_002,leakage_current,9.244803011522585,9.52850909039187,10.662220823597405,11.133556167474202,50,False
P_002_026,LOT_002,leakage_current,9.315852966313942,9.946422969066067,10.864719472206769,11.159044313732737,50,False
P_002_027,LOT_002,leakage_current,8.238096475158045,8.399827009480068,8.592504188967538,9.43955306220436,50,False
P_002_028,LOT_002,leakage_current,12.194244562833264,12.564715587663438,12.695634780382042,12.846140677007844,50,False
P_002_029,LOT_002,leakage_current,10.046813056702304,10.663028249881878,11.88608879058354,12.321566656849308,50,False
P_002_030,LOT_002,leakage_current,11.191660272838885,11.666982200218278,13.176029391034618,14.035188255291796,50,False
P_002_031,LOT_002,leakage_current,7.464339732385419,7.841001860088807,8.699602930946183,9.032133030989435,50,False
P_002_032,LOT_002,leakage_current,9.567455274579668,9.886114562654784,10.585924665690628,11.539467727479677,50,False
P_002_033,LOT_002,leakage_current,9.746548459303975,10.054841549137597,10.635704894059613,11.232714544541727,50,False
P_002_034,LOT_002,leakage_current,10.993486307296045,11.113926055069822,11.646447125327718,12.075323885925945,50,False
P_002_035,LOT_002,leakage_current,8.869193791239624,9.407597968624204,10.074444215006116,10.556026804778448,50,False
P_002_036,LOT_002,leakage_current,9.760170841118843,9.879427975510184,10.39384310328879,10.471094655048367,50,False
P_002_037,LOT_002,leakage_current,44.95475586019348,45.02796464390304,45.973501591168315,46.61432545508937,50,True
P_002_038,LOT_002,leakage_current,12.37143040176334,12.677393632528718,12.931023738998945,13.084336795266209,50,False
P_002_039,LOT_002,leakage_current,10.569181051471059,10.846533057222734,11.303542373204673,11.630550900172121,50,False
P_002_040,LOT_002,leakage_current,13.010299981042724,13.60940777262613,14.603293887556104,15.196068667957071,50,False
P_002_041,LOT_002,leakage_current,6.627419057142425,7.489587474600362,7.589990763335255,8.002372478278007,50,False
P_002_042,LOT_002,leakage_current,10.99160285231145,11.280600194314056,12.107918601772802,12.331292894820233,50,False
P_002_043,LOT_002,leakage_current,6.94638403227139,7.713516925303924,7.953270402606698,8.380179294364122,50,False
P_002_044,LOT_002,leakage_current,8.662553261322703,9.143487030817955,9.394214398593942,9.966580372568815,50,False
P_002_045,LOT_002,leakage_current,15.425636508660808,15.65741020327056,16.54665984526583,16.88615960144396,50,False
P_002_046,LOT_002,leakage_current,10.104879009183987,10.844633318295887,11.746913366590228,11.87470067203063,50,False
P_002_047,LOT_002,leakage_current,8.322608046851995,8.728327261175743,8.952076348320855,9.267866330519198,50,False
P_002_048,LOT_002,leakage_current,13.385091614810023,13.72366264849271,14.846414041118601,15.953600300307077,50,True
P_002_049,LOT_002,leakage_current,5.407199526087962,5.539271531720724,5.824007204449752,5.968786117954423,50,False
P_002_050,LOT_002,leakage_current,10.120838620913734,10.586153399944228,10.940591818508045,11.044644292119143,50,False
P_002_051,LOT_002,leakage_current,11.783785792898403,11.847635621995623,11.952318266287985,12.386976414755901,50,False
P_002_052,LOT_002,leakage_current,5.624071386683868,5.984988046120644,6.376657441140423,7.024148819391017,50,False
P_002_053,LOT_002,leakage_current,10.466885962763996,10.882480026732313,11.095076272592904,11.294108857072105,50,False
P_002_054,LOT_002,leakage_current,12.842669325984629,12.892106984340602,12.968319849759537,13.298281434838184,50,False
P_002_055,LOT_002,leakage_current,11.012577476349774,11.262398631157822,11.823699715641355,11.86278429563104,50,False
P_002_056,LOT_002,leakage_current,9.300609329027242,9.432198214996276,9.597785947008376,9.618867471308766,50,False
P_002_057,LOT_002,leakage_current,6.887273217711055,7.1331107089900705,7.240534198029699,7.582845897810775,50,False
P_002_058,LOT_002,leakage_current,45.886671157206884,46.37227812005396,46.73904968675918,46.76667021125499,50,True
P_002_059,LOT_002,leakage_current,9.109555627105795,9.11276086144879,9.302593000569848,9.826330355536422,50,False
P_002_060,LOT_002,leakage_current,10.344417003088465,10.828871197251502,11.044233372379,11.537838637663187,50,False
P_002_061,LOT_002,leakage_current,5.632802163970194,6.066262148745228,6.4710228737871756,6.787704798751177,50,False
P_002_062,LOT_002,leakage_current,6.240327781312875,6.31961119511621,6.539348586423498,6.595929728835479,50,False
P_002_063,LOT_002,leakage_current,5.826851774100462,5.85271680846642,6.1134283287281495,6.40898746144513,50,False
P_002_064,LOT_002,leakage_current,11.956009351106658,12.425921005295958,12.584439249437137,12.97511002610594,50,False
P_002_065,LOT_002,leakage_current,14.689636476762628,14.839564802349367,15.25576872005932,15.408029657588706,50,False
P_002_066,LOT_002,leakage_current,8.079577765481307,8.524996774487125,9.011536404529267,9.323735371265338,50,False
P_002_067,LOT_002,leakage_current,6.272788603413713,6.42591085290331,6.726711650583757,7.383440960288866,50,False
P_002_068,LOT_002,leakage_current,41.57670772611751,42.007715294960036,42.40756657539222,42.889441439484735,50,True
P_002_069,LOT_002,leakage_current,10.59430555069125,10.898478546292942,11.221888538189852,11.730885794518207,50,False
P_002_070,LOT_002,leakage_current,11.234097862441745,11.349511757353266,11.592997967520072,11.812756202868744,50,True
P_002_071,LOT_002,leakage_current,10.398100947843837,10.555241062764171,10.951431515545579,11.019289034658065,50,False
P_002_072,LOT_002,leakage_current,10.663783052985325,10.794842786853968,11.089893910720852,11.225335796308723,50,False
P_002_073,LOT_002,leakage_current,11.431703037869191,11.560629627972366,12.039704838358155,12.17741830135447,50,False
P_002_074,LOT_002,leakage_current,9.26792619102039,9.650760781927069,9.737887351354658,10.110412383043107,50,False
P_002_075,LOT_002,leakage_current,9.308933521435094,9.59950831597261,9.828106596471763,10.189256534373706,50,False
P_002_076,LOT_002,leakage_current,9.3644960434837,9.641147065498917,9.734433560079976,9.999940530381268,50,False
P_002_077,LOT_002,leakage_current,6.368257289481346,6.797271207235025,7.182852260237661,7.379624932363873,50,False
P_002_078,LOT_002,leakage_current,8.301035456545954,8.45456680174583,8.668276438916838,8.966954608044016,50,False
P_002_079,LOT_002,leakage_current,11.414296527489665,11.624764350618024,11.725794920009324,11.844535683420366,50,False
P_002_080,LOT_002,leakage_current,9.397985058078907,9.606142372632718,9.850235940152889,9.923033165360556,50,False
P_002_081,LOT_002,leakage_current,9.203854032543125,9.454781254128402,9.46977959207847,9.629486278636385,50,False
P_002_082,LOT_002,leakage_current,8.655557477816961,9.141976479868433,9.508530645299714,9.914456032714003,50,False
P_002_083,LOT_002,leakage_current,7.294054214463339,7.59421467274742,8.076934598941135,8.320954785301526,50,False
P_002_084,LOT_002,leakage_current,9.375839254426834,9.642441027188386,10.049468078595554,10.202291343246289,50,False
P_002_085,LOT_002,leakage_current,8.97805988988714,9.349185170011157,9.535481441681739,10.01419943170589,50,False
P_002_086,LOT_002,leakage_current,9.063354502502332,9.321406865546933,9.679339907155859,9.694089219047465,50,False
P_002_087,LOT_002,leakage_current,11.532225286014711,11.7392623567059,12.045607117790832,12.190212002719342,50,False
P_002_088,LOT_002,leakage_current,8.716627896092122,8.820597424543257,9.15865009450553,9.851006517792333,50,False
P_002_089,LOT_002,leakage_current,4.569949790006297,4.878468209067953,5.287636801818399,5.502141927932636,50,False
P_002_090,LOT_002,leakage_current,7.628813803110202,7.848734014136297,7.949275464422485,8.197971182385016,50,False
P_002_091,LOT_002,leakage_current,9.95470148986898,10.080979433450725,10.302145724984003,10.561347842165803,50,False
P_002_092,LOT_002,leakage_current,11.52150160110144,11.935577418360802,12.412667145998448,12.89578306639373,50,False
P_002_093,LOT_002,leakage_current,9.665628093140382,9.814166698307702,9.921581837122297,9.992033403495617,50,True
P_002_094,LOT_002,leakage_current,12.34099599862013,12.615860295884842,12.675993850910956,12.814131947799318,50,False
P_002_095,LOT_002,leakage_current,12.62283036703441,12.910825674297586,13.119307231699583,13.263138386973742,50,False
P_002_096,LOT_002,leakage_current,10.442313978395681,10.632317067136674,10.681082126082295,10.80041421460779,50,False
P_002_097,LOT_002,leakage_current,9.011788847957533,9.28491524884132,9.603546105654239,9.887412053815304,50,False
P_002_098,LOT_002,leakage_current,6.229090155769678,6.566514529921193,6.841312884187441,7.259981652825503,50,False
P_002_099,LOT_002,leakage_current,9.579855584151101,9.967188054299903,10.257948096887091,10.48892188282867,50,False
P_002_100,LOT_002,leakage_current,11.008927644143652,11.112543031775369,11.217384278485811,11.516942544300187,50,False
P_002_101,LOT_002,leakage_current,10.06720662156509,10.205366332490375,10.596910909398353,11.036127745238947,50,False
P_002_102,LOT_002,leakage_current,7.790053156675837,8.287355162845023,8.755167572707443,9.014302222908306,50,False
P_002_103,LOT_002,leakage_current,6.676033095240603,7.091052729584115,7.333901193304317,7.432856298002325,50,False
P_002_104,LOT_002,leakage_current,10.097230820081464,10.564526454751638,10.673085598599029,10.697162872500044,50,False
P_002_105,LOT_002,leakage_current,9.448385959138133,9.780421493005914,10.05506716891342,10.154759569989867,50,False
P_002_106,LOT_002,leakage_current,12.558908076033635,12.971054277236387,13.207347838981269,13.437525982712742,50,False
P_002_107,LOT_002,leakage_current,8.306542391530176,8.435005705599549,8.617836029283891,9.059848109931865,50,False
P_002_108,LOT_002,leakage_current,3.666028690702519,3.826666720622559,4.188526995368941,4.596976121709695,50,False
P_002_109,LOT_002,leakage_current,8.932960859255564,9.123410991755433,9.612642256944365,9.734496024944754,50,False
P_002_110,LOT_002,leakage_current,7.375746348248889,7.596918710505061,7.657129122527059,7.926180801332503,50,False
P_002_111,LOT_002,leakage_current,11.028678937912552,11.430378241785384,11.924321602890375,12.34699901076827,50,False
P_002_112,LOT_002,leakage_current,12.085890151031306,12.41939926323695,12.831651950207174,12.998580471807598,50,False
P_002_113,LOT_002,leakage_current,10.79638192423745,11.101923709920156,11.22664365741262,11.355372739505725,50,False
P_002_114,LOT_002,leakage_current,4.171924257113704,4.616600618628643,5.008193043290969,5.3860312141922835,50,False
P_002_115,LOT_002,leakage_current,11.06879623335691,11.459618938003066,11.772842817701086,11.846002373929858,50,False
P_002_116,LOT_002,leakage_current,10.42130411547494,10.531381481058633,10.785123496468287,11.178901069298524,50,False
P_002_000,LOT_002,iddq,78.56746854506754,85.91031294472774,93.73373149773482,94.36907772915905,300,False
P_002_001,LOT_002,iddq,101.15419000972645,107.52670496483955,113.81775642547214,114.13883925575956,300,False
P_002_002,LOT_002,iddq,83.37841267217922,91.61268351305287,101.89599982485255,103.90142818002172,300,False
P_002_003,LOT_002,iddq,91.92649257954177,104.79765225424904,113.81477527612238,114.70344213317698,300,False
P_002_004,LOT_002,iddq,86.837592078017,87.98567326210603,94.95900319104271,95.22081414527226,300,False
P_002_005,LOT_002,iddq,90.28819139429255,97.06291243618386,97.7496925886438,98.22747202172152,300,False
P_002_006,LOT_002,iddq,119.03066763539628,134.49415595923844,148.09695127323474,148.237500432256,300,False
P_002_007,LOT_002,iddq,86.05929792916565,91.25548969283513,96.8632315594117,97.03497743221659,300,False
P_002_008,LOT_002,iddq,121.73983366536883,132.20445904241103,135.04433954893926,135.3809699893063,300,False
P_002_009,LOT_002,iddq,84.9510888308949,94.16116834207376,99.95966750407186,100.44708243675181,300,False
P_002_010,LOT_002,iddq,88.3539165730603,98.3885677126091,111.07560610350122,112.19098679997542,300,False
P_002_011,LOT_002,iddq,81.72337627782342,90.61539588184647,105.57854477956482,108.6429435497935,300,False
P_002_012,LOT_002,iddq,84.68832010659905,89.48808867549768,95.91766693124544,96.59471766718444,300,False
P_002_013,LOT_002,iddq,107.43141537385434,112.14992516063664,114.65596394401749,115.69595500071102,300,False
P_002_014,LOT_002,iddq,77.89147362423539,87.70406142927382,99.85601790637506,100.03143414867476,300,False
P_002_015,LOT_002,iddq,87.50894442620024,95.86550476696489,101.85050306842291,105.034603831724,300,False
P_002_016,LOT_002,iddq,125.18565527085686,132.38918306756685,142.34165171956647,143.1596228911244,300,False
P_002_017,LOT_002,iddq,112.65173957107027,118.69527783710468,122.61356045823437,123.31741792587043,300,False
P_002_018,LOT_002,iddq,127.99767743647217,135.07672796224182,142.32130543045568,143.7319033784297,300,False
P_002_019,LOT_002,iddq,81.11923721451093,89.73919093751518,98.82097702246664,102.78925639789603,300,False
P_002_020,LOT_002,iddq,97.45513703420532,105.30133515516208,108.60820755882571,112.7747924866465,300,False
P_002_021,LOT_002,iddq,113.8156223824986,121.22827877659093,128.5380194548356,128.73737289833286,300,False
P_002_022,LOT_002,iddq,93.90086071836878,104.60409486834415,119.99888888115399,124.60351930316175,300,False
P_002_023,LOT_002,iddq,94.2311228839709,100.18363019856658,112.04823752933983,112.52306017671229,300,False
P_002_024,LOT_002,iddq,90.71839732258454,107.73185743520034,120.21536917380017,122.54848519130235,300,False
P_002_025,LOT_002,iddq,112.71149793660497,123.48232661399928,131.86327582855384,133.1494520220416,300,False
P_002_026,LOT_002,iddq,274.88019192131253,278.55421973328436,280.98659734768114,282.0752041395628,300,True
P_002_027,LOT_002,iddq,108.05131667875342,117.72122082770855,128.95758588287848,131.46283552111493,300,False
P_002_028,LOT_002,iddq,100.94369564853717,101.52513393965987,104.60207826799362,109.0712169354934,300,False
P_002_029,LOT_002,iddq,106.89492723508044,114.19906699499727,122.18985579139883,123.80637837794427,300,False
P_002_030,LOT_002,iddq,131.55860158766032,134.65552128387864,140.62389707261337,140.81573633691497,300,False
P_002_031,LOT_002,iddq,101.26004473146038,117.24649736127495,130.59549880262932,133.83840292513673,300,False
P_002_032,LOT_002,iddq,99.45980629038813,106.34181948345473,108.92087166629675,109.11455301466728,300,False
P_002_033,LOT_002,iddq,112.94177446308403,128.59173821537016,150.55521452085864,151.03369942734415,300,False
P_002_034,LOT_002,iddq,262.7533722429601,277.5449625594816,289.03033126741497,291.74307763381535,300,True
P_002_035,LOT_002,iddq,83.40342377652256,94.48836150345285,102.21853564751166,104.5125146679021,300,False
P_002_036,LOT_002,iddq,86.35044575313155,95.93799371854216,107.13255234248624,107.40026100695265,300,False
P_002_037,LOT_002,iddq,102.35743991995312,107.18731260987101,110.63858290191726,114.62053691733415,300,False
P_002_038,LOT_002,iddq,119.20963419573685,128.64550569939652,134.62472019659003,139.06256415410974,300,False
P_002_039,LOT_002,iddq,96.91689916558238,109.83318006861168,124.21987252540868,128.21679641512065,300,False
P_002_040,LOT_002,iddq,96.81767676193897,105.30340879320829,111.39969336892597,111.83977781238873,300,False
P_002_041,LOT_002,iddq,102.58216539100847,109.00778060560344,116.79933313427149,120.45732925820538,300,False
P_002_042,LOT_002,iddq,81.95047453493852,88.3187664933815,97.0406163222802,97.51767291211803,300,False
P_002_043,LOT_002,iddq,128.35942925702793,135.9439829243652,142.36863901515687,147.20108755560543,300,False
P_002_044,LOT_002,iddq,106.12290513434402,118.79364036752065,133.65848821852407,135.84161152818328,300,False
P_002_045,LOT_002,iddq,249.78149553901338,259.67703700195773,265.6655042952138,269.08669449846946,300,True
P_002_046,LOT_002,iddq,102.79705714300054,111.21494104569031,120.45694970645728,123.25491824174588,300,False
P_002_047,LOT_002,iddq,114.55885144820512,123.5015892494175,131.92707005596364,131.9308249514604,300,False
P_002_048,LOT_002,iddq,84.23707106731355,95.85220100989079,108.59533906033276,110.74583745248907,300,False
P_002_049,LOT_002,iddq,110.70115311628466,121.29964813604104,130.20983448357057,130.58286090358382,300,False
P_002_050,LOT_002,iddq,119.00078279284622,125.83279725697314,132.07521368918017,132.28083848305766,300,False
P_002_051,LOT_002,iddq,100.8141981884657,112.13090645741191,124.75483205006653,124.9423182952657,300,False
P_002_052,LOT_002,iddq,78.67782519777624,89.0314235403717,100.57930635222235,102.5150329720843,300,False
P_002_053,LOT_002,iddq,85.06852071791329,99.53783891169874,113.22966074677237,116.79518900196815,300,False
P_002_054,LOT_002,iddq,90.07642562721966,102.9266434148473,111.57753320626328,111.68548230633198,300,False
P_002_055,LOT_002,iddq,91.9018244786589,104.3559455297575,115.78551386775719,116.20817988896792,300,False
P_002_056,LOT_002,iddq,84.6907921399111,92.74582815103098,101.77164901043284,104.79373911133345,300,False
P_002_057,LOT_002,iddq,117.1596059005515,122.80323294023754,126.0435244758163,127.86899719362933,300,False
P_002_058,LOT_002,iddq,130.55801957897407,144.2396004389301,155.56833470427847,157.48268794627793,300,False
P_002_059,LOT_002,iddq,93.50114346538102,111.34155969553217,123.40841087924282,123.87968371848841,300,False
P_002_060,LOT_002,iddq,94.69657759983738,108.03492658845305,120.58838017469509,121.56742207977038,300,False
P_002_061,LOT_002,iddq,110.27793240019543,123.82664723094936,141.24052882427392,143.63456121442107,300,False
P_002_062,LOT_002,iddq,108.37644459784893,114.9403015009791,127.13576731353976,128.50619446229533,300,False
P_002_063,LOT_002,iddq,80.93091122551175,90.75155610860607,102.61831645344586,106.99474791324135,300,False
P_002_064,LOT_002,iddq,95.46333588336958,109.92729335665452,125.41604884963446,129.17576003367677,300,False
P_002_065,LOT_002,iddq,111.2273796114638,128.0056251150399,132.6368530497064,135.6210868774147,300,False
P_002_066,LOT_002,iddq,75.40574150977724,87.17400373749655,94.43051453567722,100.52891209042718,300,False
P_002_067,LOT_002,iddq,89.28582588097738,96.79991569141461,105.55586560230711,107.68654481802818,300,False
P_002_068,LOT_002,iddq,106.18215590672803,114.61916552168042,120.94794170463322,125.10601510581449,300,False
P_002_069,LOT_002,iddq,106.11855380065947,113.42644214028499,122.7517637851564,123.85536643958673,300,False
P_002_070,LOT_002,iddq,104.14657883312417,114.94699969427377,124.4457537589103,126.06747632453182,300,False
P_002_071,LOT_002,iddq,71.49821262497728,81.59969612594979,89.74341237893744,93.62360641433237,300,False
P_002_072,LOT_002,iddq,84.20369169656801,90.35374140928108,97.01989970318645,97.14492564007423,300,False
P_002_073,LOT_002,iddq,108.30594525431832,114.67289083736637,123.01393839862182,123.23490620313324,300,False
P_002_074,LOT_002,iddq,120.63505393625061,128.66456499351523,138.64197026687168,142.0922469128863,300,False
P_002_075,LOT_002,iddq,77.33434679247934,90.23515909324368,99.28989652765014,103.48604116519748,300,False
P_002_076,LOT_002,iddq,83.02485492705142,85.11075484200263,85.33630504069163,85.7811862301549,300,False
P_002_077,LOT_002,iddq,116.58125772013788,127.09548193990841,138.65951836727282,138.95654599557415,300,False
P_002_078,LOT_002,iddq,120.13054964860792,126.96756632402716,133.9103657929379,136.55870853831385,300,False
P_002_079,LOT_002,iddq,123.07825555856044,131.09017283398924,142.61664991946705,143.55822538283812,300,False
P_002_080,LOT_002,iddq,133.72514023484266,139.4923118437042,149.89868145308955,150.05517087043881,300,False
P_002_081,LOT_002,iddq,79.26414052986482,89.5625314700155,101.45924013805264,101.83031093248344,300,False
P_002_082,LOT_002,iddq,105.80696224511557,114.75132834096159,122.0648705894724,122.5018889354141,300,False
P_002_083,LOT_002,iddq,92.18957563716796,103.81598229297423,118.95368735441868,121.24700819043541,300,False
P_002_084,LOT_002,iddq,106.77639964553832,112.49959384099172,118.77618162130447,121.08464862190924,300,False
P_002_085,LOT_002,iddq,105.47610846970265,123.48868252533717,167.5920543092318,200.15649548917676,300,True
P_002_086,LOT_002,iddq,96.03342608366745,98.05490360900038,104.97000227408368,110.86973936975949,300,False
P_002_087,LOT_002,iddq,113.041160536212,116.89362818980662,123.70215541278664,134.4055882820229,300,False
P_002_088,LOT_002,iddq,78.43695349814004,81.34118192153845,88.29421272704872,98.95964514728517,300,False
P_002_089,LOT_002,iddq,104.35049295009495,104.62576439539428,111.01031886630231,114.86336917428551,300,False
P_002_090,LOT_002,iddq,92.74880737138253,94.26735361277903,98.48394341571155,101.60370365127599,300,False
P_002_091,LOT_002,iddq,104.89291278941081,105.29322064909523,106.53407060876592,109.16694743340445,300,False
P_002_092,LOT_002,iddq,118.18787424160898,122.52559769844596,125.73341508475869,132.7225828540082,300,False
P_002_093,LOT_002,iddq,101.45870877758003,105.72763971825697,107.70932360336568,109.29198390294873,300,False
P_002_094,LOT_002,iddq,82.22336862809435,85.66235477477395,88.80560958355107,93.69111908469553,300,False
P_002_095,LOT_002,iddq,118.00328926563483,118.30175847163761,124.30338639570171,131.46810029009288,300,False
P_002_096,LOT_002,iddq,113.65660907769796,116.75136643877453,118.88933332921668,121.07258519713405,300,False
P_002_097,LOT_002,iddq,79.49728418963981,81.45053900230377,87.96193551628097,90.51577328522131,300,False
P_002_098,LOT_002,iddq,107.28800113772662,109.29315521768714,109.62431166276478,112.8476306555893,300,False
P_002_099,LOT_002,iddq,114.86114752848968,115.09520835041317,116.79653143320539,121.26487793684133,300,False
P_002_100,LOT_002,iddq,82.49271272896594,84.17445425759081,87.08770432307192,93.09179103628783,300,False
P_002_101,LOT_002,iddq,95.26165694483201,95.94682861836282,105.15445780898055,106.11702754241263,300,False
P_002_102,LOT_002,iddq,101.07519661297681,101.43866115495271,102.84126902416868,106.39984607760026,300,False
P_002_103,LOT_002,iddq,88.52009432050563,90.86111853700542,101.67782895544623,107.50939316893981,300,False
P_002_104,LOT_002,iddq,106.22742350966296,108.46524998797844,115.58085010630778,119.9399960876337,300,False
P_002_105,LOT_002,iddq,89.57350874464802,89.81251626277353,99.51647239940769,102.8795695639961,300,False
P_002_106,LOT_002,iddq,109.26179328550407,109.50547678429714,111.19839340088808,117.09181975485201,300,False
P_002_107,LOT_002,iddq,75.93860581018164,76.16987760330069,85.15004729723799,91.71744583438173,300,False
P_002_108,LOT_002,iddq,87.97264691737973,92.51718086241077,96.32882399654466,98.91134957585112,300,False
P_002_109,LOT_002,iddq,91.84799986584089,92.16062872691558,98.91781065218066,102.95043435098523,300,False
P_002_110,LOT_002,iddq,105.96752289401135,107.25613313469465,113.81726471253246,118.23057446699099,300,False
P_002_111,LOT_002,iddq,101.54823965718033,104.32066657728672,112.29170468920881,119.91111410603624,300,False
P_002_112,LOT_002,iddq,87.12599851461738,88.48430470530101,93.5879395784592,95.24919271013951,300,False
P_002_113,LOT_002,iddq,117.17719232490767,117.41915139830229,128.00472716118736,129.54445038534718,300,False
P_002_114,LOT_002,iddq,94.38291231876751,98.56773558332718,108.55938594732918,112.62523219105732,300,False
P_002_115,LOT_002,iddq,93.56549871708228,96.4555313720496,101.8027617352147,104.51191349884024,300,False
P_002_116,LOT_002,iddq,104.85150061626373,108.91173860161041,118.50488671549549,121.7655169319625,300,False
P_002_000,LOT_002,prop_delay,5.932850174019258,6.215105061860524,6.838719959619285,6.904105058143573,10,False
P_002_001,LOT_002,prop_delay,5.2640936120224575,5.740066736224464,6.186859784297287,6.199905187385031,10,False
P_002_002,LOT_002,prop_delay,4.456906718304777,4.802082081070824,4.935051948785585,5.264268829033191,10,False
P_002_003,LOT_002,prop_delay,5.067513563779017,5.506886233637873,5.842435930649656,6.048004690291137,10,False
P_002_004,LOT_002,prop_delay,4.386874407792428,4.923823230155314,5.534475426242293,5.764947795195443,10,False
P_002_005,LOT_002,prop_delay,5.486276502387534,5.931602991821564,6.440454453368728,6.503751661701923,10,False
P_002_006,LOT_002,prop_delay,5.613734352710408,6.055437827590532,6.3903120799176705,6.474791122379236,10,False
P_002_007,LOT_002,prop_delay,4.904844978206906,5.142212630482492,5.474003686311927,5.549865397431439,10,False
P_002_008,LOT_002,prop_delay,4.920890498658618,5.318123662347817,5.814016702435718,5.923178434109259,10,False
P_002_009,LOT_002,prop_delay,5.065767628893831,5.337106463382336,5.699372145560534,5.834730318442483,10,False
P_002_010,LOT_002,prop_delay,4.979863335101724,5.127816148151945,5.493021292674038,5.497592597927365,10,False
P_002_011,LOT_002,prop_delay,5.393531612052564,5.771701487097026,6.09552132783566,6.173677097673875,10,False
P_002_012,LOT_002,prop_delay,5.300082850220154,5.6700450535319895,6.28602949116272,6.4800484556771245,10,False
P_002_013,LOT_002,prop_delay,4.57960865838982,4.896048734073622,5.429768315816048,5.6087647702740995,10,False
P_002_014,LOT_002,prop_delay,3.7555702983971235,4.250545067146045,4.757782209948899,4.832393167341642,10,False
P_002_015,LOT_002,prop_delay,4.8478867506041405,5.304437461025847,5.553269309187004,5.7642320982125,10,False
P_002_016,LOT_002,prop_delay,4.51335962211723,5.027689163954012,5.5194121057794705,5.646625854654904,10,False
P_002_017,LOT_002,prop_delay,5.233604160119971,5.679582351266835,6.001019099578968,6.182890785597036,10,False
P_002_018,LOT_002,prop_delay,5.54561591487109,5.856017939815243,6.224987272435011,6.431221711590664,10,False
P_002_019,LOT_002,prop_delay,4.418848348949338,4.804740767326825,5.25796041080846,5.356164497299134,10,False
P_002_020,LOT_002,prop_delay,5.020574947705772,5.400672665911969,5.59200910365702,5.917701830330834,10,False
P_002_021,LOT_002,prop_delay,4.629620337730893,4.962746511782564,5.402986337546943,5.494287298668233,10,False
P_002_022,LOT_002,prop_delay,5.6055831497337705,5.89125683743884,6.331160492826549,6.4199082209675815,10,False
P_002_023,LOT_002,prop_delay,5.166710616290435,5.802982333808343,6.407663942536189,6.513254677554565,10,False
P_002_024,LOT_002,prop_delay,5.467438235168369,5.654923790730985,6.053755097582597,6.403887165564378,10,False
P_002_025,LOT_002,prop_delay,5.395019417640433,5.847906312313181,6.355295817010737,6.592466196780601,10,False
P_002_026,LOT_002,prop_delay,5.265613641357543,5.608489243390488,6.036468981379461,6.159360601976437,10,False
P_002_027,LOT_002,prop_delay,4.753331766504583,5.355128674888374,5.981456249792432,6.188162109294327,10,False
P_002_028,LOT_002,prop_delay,4.999918220163039,5.814417129268278,7.750980850096523,9.145895711501941,10,True
P_002_029,LOT_002,prop_delay,5.2608092754887625,5.3862677010721045,5.564083018987716,5.826038609943012,10,False
P_002_030,LOT_002,prop_delay,5.956343465959499,6.055539795400557,6.3482762029123405,6.528076769927066,10,False
P_002_031,LOT_002,prop_delay,4.974805536084738,4.982605093713087,5.341807947830409,5.549127562273338,10,False
P_002_032,LOT_002,prop_delay,5.484016029648785,5.680983803957302,5.764079964564483,5.933814959042701,10,False
P_002_033,LOT_002,prop_delay,5.748696627183326,5.857912732946888,5.969196860948823,6.138631055657081,10,False
P_002_034,LOT_002,prop_delay,5.042849139565596,5.235388108517846,5.3123028378627755,5.4229027915606896,10,False
P_002_035,LOT_002,prop_delay,5.6396747688273265,5.734542473771026,5.887188344249222,5.973122649162421,10,False
P_002_036,LOT_002,prop_delay,5.037691814552246,5.0866264280107325,5.296916737829862,5.557898675999784,10,False
P_002_037,LOT_002,prop_delay,4.6514400630301616,4.702410433632922,4.740249488470165,4.860787365942924,10,False
P_002_038,LOT_002,prop_delay,4.628138691903439,4.675690768478738,4.938228581810537,5.111791896178854,10,False
P_002_039,LOT_002,prop_delay,5.037191953866093,5.1882398536385965,5.382192356311685,5.534872021474029,10,False
P_002_040,LOT_002,prop_delay,5.507823202420477,5.610157975056921,5.997111023515035,6.0226163562111195,10,False
P_002_041,LOT_002,prop_delay,4.632372890485481,4.780756073901248,4.931883783031292,5.009574414469004,10,False
P_002_042,LOT_002,prop_delay,5.943546663764151,6.022552974803754,6.344565155073779,6.484305845439454,10,False
P_002_043,LOT_002,prop_delay,5.1324299588974425,5.361821736026633,5.5680047485305755,5.927427811628453,10,False
P_002_044,LOT_002,prop_delay,5.1980986038305454,5.410292993223172,5.5261702803564665,5.668333683099698,10,False
P_002_045,LOT_002,prop_delay,5.157340763945427,5.43901422904011,5.853808618572386,5.967061915838029,10,False
P_002_046,LOT_002,prop_delay,5.3134958264383325,5.410821230863563,5.668829163418515,5.815878840024161,10,False
P_002_047,LOT_002,prop_delay,4.185303511043783,4.6844032666478626,5.03166761166998,5.123160616979379,10,False
P_002_048,LOT_002,prop_delay,3.921132100754594,4.031390071132549,4.221037584932447,4.4209158765638685,10,False
P_002_049,LOT_002,prop_delay,5.33690422454683,5.818730596090354,6.030127414712591,6.169859447098811,10,False
P_002_050,LOT_002,prop_delay,4.693301914381223,4.949998894606135,5.100728503626303,5.253172218360161,10,False
P_002_051,LOT_002,prop_delay,5.361235580118263,5.387380412222132,5.524424271628446,5.704557493800759,10,False
P_002_052,LOT_002,prop_delay,5.512139349951556,5.635487977207182,5.869944308558302,5.98023022430443,10,False
